player_id,player_display_name,player_name,position,position_group,team,season,week,season_type,attempts,completions,passing_yards,passing_tds,carries,rushing_yards,rushing_tds,targets,receptions,receiving_yards,receiving_tds,passing_epa,rushing_epa,receiving_epa,target_share,air_yards_share,wopr,macabets_performance_cap,macabets_requested_season,macabets_active_season,macabets_is_fallback
00-0036728,Curtis Robinson,C.Robinson,LB,LB,SF,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0036813,Christian Elliss,C.Elliss,LB,LB,NE,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0036816,Riley Patterson,R.Patterson,K,SPEC,MIA,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0036825,Feleipe Franks,F.Franks,TE,TE,ATL,2025,6,REG,0,0,0,0,1,2,0,0,0,0,0,,0.4460638826712966,,0.0,0.0,0.0,0.2,2026,2025,True
00-0036842,Kene Nwangwu,K.Nwangwu,RB,RB,NYJ,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0036850,Cameron Sample,C.Sample,DE,DL,CIN,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0036854,Evan McPherson,E.McPherson,K,SPEC,CIN,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0036862,Ben Skowronek,B.Skowronek,WR,WR,PIT,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0036867,Chris Rumph II,C.Rumph,LB,LB,NO,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0036869,Dan Moore Jr.,D.Moore,OT,OL,TEN,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0036870,Buddy Johnson,B.Johnson,LB,LB,IND,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0036871,Nate Hobbs,N.Hobbs,CB,DB,GB,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0036874,Pat Surtain II,P.Surtain,CB,DB,DEN,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0036875,Rhamondre Stevenson,R.Stevenson,RB,RB,NE,2025,6,REG,0,0,0,0,13,18,0,1,0,0,0,,-6.716072147421073,-0.599374805111438,0.041666666666666664,0.01056338028169014,0.0698943661971831,0.2,2026,2025,True
00-0036881,Jay Tufele,J.Tufele,DT,DL,NYJ,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0036887,Luke Farrell,L.Farrell,TE,TE,SF,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0036894,Pat Freiermuth,P.Freiermuth,TE,TE,PIT,2025,6,REG,0,0,0,0,0,0,0,1,1,11,0,,,0.7368846191093326,0.034482758620689655,0.017937219730941704,0.06428019174269367,0.2,2026,2025,True
00-0036900,Ja'Marr Chase,J.Chase,WR,WR,CIN,2025,6,REG,0,0,0,0,1,-3,0,12,10,94,1,,-1.0809838557615876,6.802199128898792,0.3,0.42379182156133827,0.7466542750929368,0.2,2026,2025,True
00-0036901,Eric Stokes,E.Stokes,CB,DB,LV,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0036902,Joseph Ossai,J.Ossai,DE,DL,CIN,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0036903,Bobby Brown III,B.Brown,DT,DL,CAR,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0036905,Larry Borom,L.Borom,G,OL,MIA,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0036909,Khyiris Tonga,K.Tonga,DT,DL,NE,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0036912,DeVonta Smith,D.Smith,WR,WR,PHI,2025,6,REG,0,0,0,0,0,0,0,5,4,49,0,,,5.929093328071758,0.15625,0.18037974683544303,0.36064082278481013,0.2,2026,2025,True
00-0036914,Greg Rousseau,G.Rousseau,LB,LB,BUF,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0036916,Milton Williams,M.Williams,DT,DL,NE,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0036919,Kenny Gainwell,K.Gainwell,RB,RB,PIT,2025,6,REG,0,0,0,0,6,22,0,6,6,14,0,,-0.27090789331123233,-4.30148667052603,0.20689655172413793,-0.04932735426008968,0.2758156796041441,0.2,2026,2025,True
00-0036922,Patrick Johnson,P.Johnson,LB,LB,PHI,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0036924,Michael Carter,M.Carter,RB,RB,ARI,2025,6,REG,0,0,0,0,9,34,0,5,2,30,0,,-1.8850727466342505,-0.10921652227989398,0.1282051282051282,0.11253196930946291,0.2710800708243163,0.2,2026,2025,True
00-0036927,Pete Werner,P.Werner,LB,LB,NO,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0036932,Micah Parsons,M.Parsons,LB,LB,GB,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0036933,Zaven Collins,Z.Collins,LB,LB,ARI,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0036934,Jaelan Phillips,Ja.Phillips,LB,LB,MIA,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0036937,Paulson Adebo,P.Adebo,CB,DB,NYG,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0036940,Odafe Oweh,O.Oweh,LB,LB,LAC,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0036941,Andre Cisco,A.Cisco,SAF,DB,NYJ,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0036942,Osa Odighizuwa,O.Odighizuwa,DT,DL,DAL,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0036943,Mitchell Fraboni,M.Fraboni,LS,SPEC,DEN,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0036944,Jaycee Horn,Ja.Horn,CB,DB,CAR,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0036945,Justin Fields,J.Fields,QB,QB,NYJ,2025,6,REG,17,9,45,0,7,31,0,0,0,0,0,-20.7214580506014,0.833700378085207,,0.0,0.0,0.0,0.2,2026,2025,True
00-0036952,Jonathon Cooper,J.Cooper,LB,LB,DEN,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0036956,Darren Hall,D.Hall,CB,DB,ARI,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0036962,Tre'von Moehrig,T.Moehrig,SAF,DB,CAR,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0036963,Amon-Ra St. Brown,A.St. Brown,WR,WR,DET,2025,6,REG,0,0,0,0,1,2,0,10,9,45,0,,-0.34942331665661186,0.28631040995242074,0.37037037037037035,0.3761467889908257,0.8188583078491336,0.2,2026,2025,True
00-0036964,Derrick Barnes,D.Barnes,LB,LB,DET,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0036967,Joe Tryon-Shoyinka,J.Tryon,DE,DL,CLE,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0036968,Brady Christensen,B.Christensen,OT,OL,CAR,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0036970,Kyle Pitts,K.Pitts,TE,TE,ATL,2025,6,REG,0,0,0,0,0,0,0,4,3,18,0,,,-0.5406947385054082,0.12903225806451613,0.017241379310344827,0.20561735261401556,0.2,2026,2025,True
00-0036971,Trevor Lawrence,T.Lawrence,QB,QB,JAX,2025,6,REG,42,27,258,2,3,9,0,0,0,0,0,-0.38684652255145546,2.3072855297941715,,0.0,0.0,0.0,0.2,2026,2025,True
00-0036972,Mac Jones,M.Jones,QB,QB,SF,2025,6,REG,39,27,347,0,5,13,0,0,0,0,0,-4.42705243935853,-0.03902782342629507,,0.0,0.0,0.0,0.2,2026,2025,True
00-0036973,Travis Etienne,T.Etienne,RB,RB,JAX,2025,6,REG,0,0,0,0,12,27,0,5,4,28,0,,-4.1734952151891775,0.5584271845291369,0.11904761904761904,-0.040625,0.15013392857142854,0.2,2026,2025,True
00-0036974,Tyson Campbell,T.Campbell,CB,DB,CLE,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0036980,Elijah Moore,E.Moore,WR,WR,BUF,2025,6,REG,0,0,0,0,0,0,0,2,0,0,0,,,-1.8803714101668447,0.07692307692307693,0.10104529616724739,0.18611632270168854,0.2,2026,2025,True
00-0036981,Christian Barmore,C.Barmore,DT,DL,NE,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0036982,Chauncey Golston,C.Golston,DE,DL,NYG,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0036986,Nahshon Wright,N.Wright,CB,DB,CHI,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0036987,Brandon Stephens,B.Stephens,CB,DB,NYJ,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0036988,Josh Palmer,J.Palmer,WR,WR,BUF,2025,6,REG,0,0,0,0,0,0,0,2,2,60,0,,,4.120018818299286,0.07692307692307693,0.1916376306620209,0.24953095684803003,0.2,2026,2025,True
00-0036989,Malcolm Koonce,M.Koonce,DE,DL,LV,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0036990,Divine Deablo,D.Deablo,LB,LB,ATL,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0036992,Elijah Molden,E.Molden,CB,DB,LAC,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0036994,Ernest Jones,E.Jones,LB,LB,SEA,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0036995,Baron Browning,B.Browning,LB,LB,ARI,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0036997,Javonte Williams,J.Williams,RB,RB,DAL,2025,6,REG,0,0,0,0,13,29,0,8,5,5,0,,-5.505332880537026,-4.28820697072683,0.23529411764705882,0.0,0.3529411764705882,0.2,2026,2025,True
00-0036998,Jevon Holland,J.Holland,SAF,DB,NYG,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037001,Quinn Meinerz,Q.Meinerz,C,OL,DEN,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037003,Chazz Surratt,C.Surratt,LB,LB,SEA,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037004,Hunter Long,H.Long,TE,TE,JAX,2025,6,REG,0,0,0,0,0,0,0,3,2,19,0,,,3.313907531904988,0.07142857142857142,0.05,0.14214285714285713,0.2,2026,2025,True
00-0037005,Tommy Tremble,T.Tremble,TE,TE,CAR,2025,6,REG,0,0,0,0,0,0,0,4,4,39,0,,,1.638695981438565,0.19047619047619047,0.045454545454545456,0.3175324675324675,0.2,2026,2025,True
00-0037007,Patrick Jones II,P.Jones,LB,LB,CAR,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037034,Dee Alford,D.Alford,CB,DB,ATL,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037073,Jordan Davis,J.Davis,DT,DL,PHI,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037074,Quay Walker,Q.Walker,LB,LB,GB,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037082,Dominique Robinson,D.Robinson,DE,DL,CHI,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037083,Kingsley Enagbare,K.Enagbare,LB,LB,GB,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037091,Bo Melton,B.Melton,CB,DB,GB,2025,6,REG,0,0,0,0,1,3,0,0,0,0,0,,-0.22310699033550918,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037093,Dareke Young,D.Young,WR,WR,SEA,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037096,Elijah Hicks,E.Hicks,SAF,DB,CHI,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037112,Jake Tonges,J.Tonges,TE,TE,SF,2025,6,REG,0,0,0,0,0,0,0,7,6,58,0,,,2.301801183319185,0.1891891891891892,0.09788359788359788,0.3523023023023023,0.2,2026,2025,True
00-0037130,Reed Blankenship,R.Blankenship,SAF,DB,PHI,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037137,Josh Jobe,J.Jobe,CB,DB,SEA,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037157,Bam Knight,Z.Knight,RB,RB,ARI,2025,6,REG,0,0,0,0,11,34,1,2,1,20,0,,0.16087158938171342,0.780903150793165,0.05128205128205128,0.015345268542199489,0.08766476490261657,0.2,2026,2025,True
00-0037190,Sauce Gardner,A.Gardner,CB,DB,NYJ,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037191,Trent McDuffie,T.McDuffie,CB,DB,KC,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037192,George Karlaftis,G.Karlaftis,DE,DL,KC,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037193,Bryan Cook,B.Cook,SAF,DB,KC,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037195,Jaylen Watson,J.Watson,CB,DB,KC,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037197,Isiah Pacheco,I.Pacheco,RB,RB,KC,2025,6,REG,0,0,0,0,12,51,0,3,1,0,0,,-1.4820661643752828,-1.5511596293072216,0.10714285714285714,0.01948051948051948,0.17435064935064934,0.2,2026,2025,True
00-0037203,LaBryan Ray,L.Ray,DT,DL,CAR,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037205,Brenden Schooler,B.Schooler,SAF,DB,NE,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037224,Cameron Dicker,C.Dicker,K,SPEC,LAC,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037228,Jaylen Warren,J.Warren,RB,RB,PIT,2025,6,REG,0,0,0,0,11,52,0,2,2,11,0,,-0.48673918144777417,0.8871770172845572,0.06896551724137931,0.04035874439461883,0.13169939693830215,0.2,2026,2025,True
00-0037229,Ikem Ekwonu,I.Ekwonu,OT,OL,CAR,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037235,Travon Walker,T.Walker,DE,DL,JAX,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037236,Aidan Hutchinson,A.Hutchinson,DE,DL,DET,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037238,Drake London,D.London,WR,WR,ATL,2025,6,REG,0,0,0,0,0,0,0,16,10,158,1,,,4.476297398330644,0.5161290322580645,0.7413793103448276,1.2931590656284762,0.2,2026,2025,True
00-0037239,Chris Olave,C.Olave,WR,WR,NO,2025,6,REG,0,0,0,0,0,0,0,10,6,98,0,,,1.9426996374226615,0.38461538461538464,0.5565610859728507,0.9665158371040725,0.2,2026,2025,True
00-0037240,Jameson Williams,J.Williams,WR,WR,DET,2025,6,REG,0,0,0,0,0,0,0,7,6,66,1,,,3.195802993432153,0.25925925925925924,0.3119266055045872,0.6072375127420999,0.2,2026,2025,True
00-0037241,Trevor Penning,T.Penning,OT,OL,NO,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037242,Kaiir Elam,K.Elam,CB,DB,DAL,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037243,Tyler Smith,T.Smith,OT,OL,DAL,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037244,Devin Lloyd,D.Lloyd,LB,LB,JAX,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037247,George Pickens,G.Pickens,WR,WR,DAL,2025,6,REG,0,0,0,0,0,0,0,11,9,168,1,,,16.729932071641088,0.3235294117647059,0.6349206349206349,0.9297385620915033,0.2,2026,2025,True
00-0037248,James Cook,J.Cook,RB,RB,BUF,2025,6,REG,0,0,0,0,17,87,0,0,0,0,0,,1.896148341416847,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037249,Nik Bonitto,N.Bonitto,LB,LB,DEN,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037251,Alex Wright,A.Wright,DE,DL,CLE,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037253,Marcus Jones,M.Jones,CB,DB,NE,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037254,Terrel Bernard,T.Bernard,LB,LB,BUF,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037256,Rachaad White,R.White,RB,RB,TB,2025,6,REG,0,0,0,0,17,65,1,3,3,21,0,,-1.0367739688225557,0.17903453717008233,0.13043478260869565,-0.016736401673640166,0.18393669274149535,0.2,2026,2025,True
00-0037260,DJ Davidson,D.Davidson,DT,DL,NYG,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037261,Khalil Shakir,K.Shakir,WR,WR,BUF,2025,6,REG,0,0,0,0,0,0,0,5,3,33,0,,,0.9485646309622098,0.19230769230769232,0.17770034843205576,0.4128517823639775,0.2,2026,2025,True
00-0037262,Thomas Booker,T.Booker,DT,DL,LV,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037263,Tyler Allgeier,T.Allgeier,RB,RB,ATL,2025,6,REG,0,0,0,0,10,32,1,1,1,6,0,,-1.2348486324323602,0.25528391206171364,0.03225806451612903,-0.034482758620689655,0.02424916573971079,0.2,2026,2025,True
00-0037267,Jerome Ford,J.Ford,RB,RB,CLE,2025,6,REG,0,0,0,0,2,17,0,6,5,13,0,,1.1356166753103025,-1.8016669661155902,0.11764705882352941,-0.03821656050955414,0.1497189958786062,0.2,2026,2025,True
00-0037270,Otito Ogbonnia,O.Ogbonnia,DT,DL,LAC,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037271,D'Marco Jackson,D.Jackson,LB,LB,CHI,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037275,DaRon Bland,D.Bland,CB,DB,DAL,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037280,Matthew Butler,M.Butler,DT,DL,MIA,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037284,Matt Araiza,M.Araiza,P,SPEC,KC,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037288,Christian Benford,C.Benford,CB,DB,BUF,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037298,Sam Roberts,S.Roberts,DT,DL,ATL,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037302,Austin Deculus,A.Deculus,OT,OL,LAC,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037304,Connor Heyward,Co.Heyward,FB,RB,PIT,2025,6,REG,0,0,0,0,0,0,0,1,1,12,1,,,2.224297543754801,0.034482758620689655,0.053811659192825115,0.08939229936601206,0.2,2026,2025,True
00-0037307,Ja'Sir Taylor,J.Taylor,CB,DB,LAC,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037310,James Houston,J.Houston,DE,DL,DAL,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037313,Montaric Brown,M.Brown,CB,DB,JAX,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037315,Cameron Goode,C.Goode,LB,LB,MIA,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037316,Mark Robinson,M.Robinson,LB,LB,NYJ,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037321,Chase Lucas,C.Lucas,CB,DB,SF,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037323,Rodney Thomas,R.Thomas,SAF,DB,IND,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037348,Tanner Conner,T.Conner,TE,TE,MIA,2025,6,REG,0,0,0,0,0,0,0,1,1,8,0,,,0.5484322349075228,0.03333333333333333,0.03349282296650718,0.07344497607655502,0.2,2026,2025,True
00-0037384,Ja'Quan McMillian,J.McMillian,CB,DB,DEN,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037461,Tristin McCollum,T.McCollum,DB,DB,LV,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037475,Stone Smartt,S.Smartt,TE,TE,NYJ,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037487,Deven Thompkins,D.Thompkins,WR,WR,ATL,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037512,Isaiah Pola-Mao,I.Pola-Mao,SAF,DB,LV,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037542,John Parker Romo,J.Romo,K,SPEC,ATL,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037545,Rashid Shaheed,R.Shaheed,WR,WR,NO,2025,6,REG,0,0,0,0,0,0,0,6,4,28,0,,,-1.175544813158922,0.23076923076923078,0.2579185520361991,0.5266968325791855,0.2,2026,2025,True
00-0037547,Daniel Whelan,D.Whelan,P,SPEC,GB,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037549,Darrell Baker Jr.,D.Baker,CB,DB,TEN,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037561,Markquese Bell,M.Bell,SAF,DB,DAL,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037578,Juanyeh Thomas,J.Thomas,SAF,DB,DAL,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037587,Nate Landman,N.Landman,LB,LB,LA,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037593,Tre Avery,T.Avery,CB,DB,CLE,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037594,Julius Chestnut,J.Chestnut,RB,RB,TEN,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037596,Jack Gibbens,J.Gibbens,LB,LB,NE,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037611,Kayvon Thibodeaux,K.Thibodeaux,LB,LB,NYG,2025,6,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
