tourney_date,tourney_name,surface,tourney_level,round,winner_name,loser_name,winner_rank,loser_rank,score,winner_age,loser_age,w_ace,l_ace,w_df,l_df,w_svpt,l_svpt,w_1stIn,l_1stIn,w_1stWon,l_1stWon,w_2ndWon,l_2ndWon,w_SvGms,l_SvGms,w_bpSaved,l_bpSaved,w_bpFaced,l_bpFaced,winner_player_key,loser_player_key
20260121,Australian Open,Hard,G,R64,Bublik A.,Fucsovics M.,10.0,54.0,7-5 6-4 7-5,,,,,,,,,,,,,,,,,,,,,,
20260121,Australian Open,Hard,G,R64,Cerundolo F.,Dzumhur D.,21.0,66.0,6-3 6-2 6-1,,,,,,,,,,,,,,,,,,,,,,
20260121,Australian Open,Hard,G,R64,Davidovich Fokina A.,Opelka R.,14.0,63.0,6-3 7-6 5-7 4-6 6-4,,,,,,,,,,,,,,,,,,,,,,
20260121,Australian Open,Hard,G,R64,De Minaur A.,Medjedovic H.,6.0,90.0,6-7 6-2 6-2 6-1,,,,,,,,,,,,,,,,,,,,,,
20260121,Australian Open,Hard,G,R64,Etcheverry T.,Fery A.,62.0,186.0,7-6 6-1 6-3,,,,,,,,,,,,,,,,,,,,,,
20260121,Australian Open,Hard,G,R64,Marozsan F.,Majchrzak K.,47.0,59.0,6-3 6-4 7-6,,,,,,,,,,,,,,,,,,,,,,
20260121,Australian Open,Hard,G,R64,Medvedev D.,Halys Q.,12.0,83.0,6-7 6-3 6-4 6-2,,,,,,,,,,,,,,,,,,,,,,
20260121,Australian Open,Hard,G,R64,Moutet C.,Zheng M.,37.0,174.0,3-6 6-1 6-3 2-0,,,,,,,,,,,,,,,,,,,,,,
20260121,Australian Open,Hard,G,R64,Norrie C.,Nava E.,27.0,89.0,6-1 7-6 4-6 7-6,,,,,,,,,,,,,,,,,,,,,,
20260121,Australian Open,Hard,G,R64,Paul T.,Tirante T.A.,20.0,103.0,6-3 6-4 6-2,,,,,,,,,,,,,,,,,,,,,,
20260121,Australian Open,Hard,G,R64,Rublev A.,Faria J.,15.0,151.0,6-4 6-3 4-6 7-5,,,,,,,,,,,,,,,,,,,,,,
20260121,Australian Open,Hard,G,R64,Tiafoe F.,Comesana F.,34.0,68.0,6-4 6-3 4-6 6-2,,,,,,,,,,,,,,,,,,,,,,
20260121,Australian Open,Hard,G,R64,Tien L.,Shevchenko A.,29.0,97.0,6-2 5-7 6-1 6-0,,,,,,,,,,,,,,,,,,,,,,
20260121,Australian Open,Hard,G,R64,Zverev A.,Muller A.,3.0,52.0,6-3 4-6 6-3 6-4,,,,,,,,,,,,,,,,,,,,,,
20260122,Australian Open,Hard,G,R64,Cilic M.,Shapovalov D.,70.0,23.0,6-4 6-3 6-2,,,,,,,,,,,,,,,,,,,,,,
20260122,Australian Open,Hard,G,R64,Darderi L.,Baez S.,25.0,36.0,6-3 1-6 6-4 6-3,,,,,,,,,,,,,,,,,,,,,,
20260122,Australian Open,Hard,G,R64,Djokovic N.,Maestrelli F.,4.0,141.0,6-3 6-2 6-2,,,,,,,,,,,,,,,,,,,,,,
20260122,Australian Open,Hard,G,R64,Fritz T.,Kopriva V.,9.0,101.0,6-1 6-4 7-6,,,,,,,,,,,,,,,,,,,,,,
20260122,Australian Open,Hard,G,R64,Khachanov K.,Basavareddy N.,18.0,242.0,6-1 6-4 6-3,,,,,,,,,,,,,,,,,,,,,,
20260122,Australian Open,Hard,G,R64,Machac T.,Tsitsipas S.,24.0,35.0,6-4 3-6 7-6 7-6,,,,,,,,,,,,,,,,,,,,,,
20260122,Australian Open,Hard,G,R64,Mensik J.,Jodar R.,17.0,150.0,6-2 6-4 6-4,,,,,,,,,,,,,,,,,,,,,,
20260122,Australian Open,Hard,G,R64,Musetti L.,Sonego L.,5.0,40.0,6-3 6-3 6-4,,,,,,,,,,,,,,,,,,,,,,
20260122,Australian Open,Hard,G,R64,Quinn E.,Hurkacz H.,80.0,55.0,6-4 7-6 6-1,,,,,,,,,,,,,,,,,,,,,,
20260122,Australian Open,Hard,G,R64,Ruud C.,Munar J.,13.0,39.0,6-3 7-5 6-4,,,,,,,,,,,,,,,,,,,,,,
20260122,Australian Open,Hard,G,R64,Shelton B.,Sweeny D.,7.0,182.0,6-3 6-2 6-2,,,,,,,,,,,,,,,,,,,,,,
20260122,Australian Open,Hard,G,R64,Sinner J.,Duckworth J.,2.0,88.0,6-1 6-4 6-2,,,,,,,,,,,,,,,,,,,,,,
20260122,Australian Open,Hard,G,R64,Spizzirri E.,Wu Y.,85.0,168.0,6-2 6-4 6-7 4-6 6-3,,,,,,,,,,,,,,,,,,,,,,
20260122,Australian Open,Hard,G,R64,Vacherot V.,Hijikata R.,31.0,114.0,6-1 6-3 4-6 6-2,,,,,,,,,,,,,,,,,,,,,,
20260122,Australian Open,Hard,G,R64,Van De Zandschulp B.,Shang J.,75.0,318.0,7-6 6-2 6-3,,,,,,,,,,,,,,,,,,,,,,
20260122,Australian Open,Hard,G,R64,Wawrinka S.,Gea A.,139.0,198.0,4-6 6-3 3-6 7-5 7-6,,,,,,,,,,,,,,,,,,,,,,
20260123,Australian Open,Hard,G,R32,Alcaraz C.,Moutet C.,1.0,37.0,6-2 6-4 6-1,,,,,,,,,,,,,,,,,,,,,,
20260123,Australian Open,Hard,G,R32,Bublik A.,Etcheverry T.,10.0,62.0,7-6 7-6 6-4,,,,,,,,,,,,,,,,,,,,,,
20260123,Australian Open,Hard,G,R32,Cerundolo F.,Rublev A.,21.0,15.0,6-3 7-6 6-3,,,,,,,,,,,,,,,,,,,,,,
20260123,Australian Open,Hard,G,R32,Darderi L.,Khachanov K.,25.0,18.0,7-6 3-6 6-3 6-4,,,,,,,,,,,,,,,,,,,,,,
20260123,Australian Open,Hard,G,R32,De Minaur A.,Tiafoe F.,6.0,34.0,6-3 6-4 7-5,,,,,,,,,,,,,,,,,,,,,,
20260123,Australian Open,Hard,G,R32,Medvedev D.,Marozsan F.,12.0,47.0,6-7 4-6 7-5 6-0 6-3,,,,,,,,,,,,,,,,,,,,,,
20260123,Australian Open,Hard,G,R32,Musetti L.,Machac T.,5.0,24.0,5-7 6-4 6-2 5-7 6-2,,,,,,,,,,,,,,,,,,,,,,
20260123,Australian Open,Hard,G,R32,Paul T.,Davidovich Fokina A.,20.0,14.0,6-1 6-1,,,,,,,,,,,,,,,,,,,,,,
20260123,Australian Open,Hard,G,R32,Tien L.,Borges N.,29.0,46.0,7-6 6-4 6-2,,,,,,,,,,,,,,,,,,,,,,
20260123,Australian Open,Hard,G,R32,Zverev A.,Norrie C.,3.0,27.0,7-5 4-6 6-3 6-1,,,,,,,,,,,,,,,,,,,,,,
20260124,Australian Open,Hard,G,R32,Djokovic N.,Van De Zandschulp B.,4.0,75.0,6-3 6-4 7-6,,,,,,,,,,,,,,,,,,,,,,
20260124,Australian Open,Hard,G,R32,Fritz T.,Wawrinka S.,9.0,139.0,7-6 2-6 6-4 6-4,,,,,,,,,,,,,,,,,,,,,,
20260124,Australian Open,Hard,G,R32,Mensik J.,Quinn E.,17.0,80.0,6-2 7-6 7-6,,,,,,,,,,,,,,,,,,,,,,
20260124,Australian Open,Hard,G,R32,Ruud C.,Cilic M.,13.0,70.0,6-4 6-4 3-6 7-5,,,,,,,,,,,,,,,,,,,,,,
20260124,Australian Open,Hard,G,R32,Shelton B.,Vacherot V.,7.0,31.0,6-4 6-4 7-6,,,,,,,,,,,,,,,,,,,,,,
20260124,Australian Open,Hard,G,R32,Sinner J.,Spizzirri E.,2.0,85.0,4-6 6-3 6-4 6-4,,,,,,,,,,,,,,,,,,,,,,
20260125,Australian Open,Hard,G,R16,Alcaraz C.,Paul T.,1.0,20.0,7-6 6-4 7-5,,,,,,,,,,,,,,,,,,,,,,
20260125,Australian Open,Hard,G,R16,De Minaur A.,Bublik A.,6.0,10.0,6-4 6-1 6-1,,,,,,,,,,,,,,,,,,,,,,
20260125,Australian Open,Hard,G,R16,Tien L.,Medvedev D.,29.0,12.0,6-4 6-0 6-3,,,,,,,,,,,,,,,,,,,,,,
20260125,Australian Open,Hard,G,R16,Zverev A.,Cerundolo F.,3.0,21.0,6-2 6-4 6-4,,,,,,,,,,,,,,,,,,,,,,
20260126,Australian Open,Hard,G,R16,Djokovic N.,Mensik J.,4.0,17.0,,,,,,,,,,,,,,,,,,,,,,,
20260126,Australian Open,Hard,G,R16,Musetti L.,Fritz T.,5.0,9.0,6-2 7-5 6-4,,,,,,,,,,,,,,,,,,,,,,
20260126,Australian Open,Hard,G,R16,Shelton B.,Ruud C.,7.0,13.0,3-6 6-4 6-3 6-4,,,,,,,,,,,,,,,,,,,,,,
20260126,Australian Open,Hard,G,R16,Sinner J.,Darderi L.,2.0,25.0,6-1 6-3 7-6,,,,,,,,,,,,,,,,,,,,,,
20260127,Australian Open,Hard,G,QF,Alcaraz C.,De Minaur A.,1.0,6.0,7-5 6-2 6-1,,,,,,,,,,,,,,,,,,,,,,
20260127,Australian Open,Hard,G,QF,Zverev A.,Tien L.,3.0,29.0,6-3 6-7 6-1 7-6,,,,,,,,,,,,,,,,,,,,,,
20260128,Australian Open,Hard,G,QF,Djokovic N.,Musetti L.,4.0,5.0,4-6 3-6 3-1,,,,,,,,,,,,,,,,,,,,,,
20260128,Australian Open,Hard,G,QF,Sinner J.,Shelton B.,2.0,7.0,6-3 6-4 6-4,,,,,,,,,,,,,,,,,,,,,,
20260130,Australian Open,Hard,G,SF,Alcaraz C.,Zverev A.,1.0,3.0,6-4 7-6 6-7 6-7 7-5,,,,,,,,,,,,,,,,,,,,,,
20260130,Australian Open,Hard,G,SF,Djokovic N.,Sinner J.,4.0,2.0,3-6 6-3 4-6 6-4 6-4,,,,,,,,,,,,,,,,,,,,,,
20260201,Australian Open,Hard,G,F,Alcaraz C.,Djokovic N.,1.0,4.0,2-6 6-2 6-3 7-5,,,,,,,,,,,,,,,,,,,,,,
20260202,Open Sud de France,Hard,A,R128,Bautista Agut R.,O Connell C.,89.0,119.0,5-7 6-3 7-5,,,,,,,,,,,,,,,,,,,,,,
20260202,Open Sud de France,Hard,A,R128,Gea A.,Mpetshi G.,168.0,57.0,6-3 0-0,,,,,,,,,,,,,,,,,,,,,,
20260202,Open Sud de France,Hard,A,R128,Mannarino A.,Martinez P.,70.0,77.0,7-6 6-1,,,,,,,,,,,,,,,,,,,,,,
20260203,Open Sud de France,Hard,A,R128,Blanchet U.,Vavassori A.,174.0,282.0,6-4 6-3,,,,,,,,,,,,,,,,,,,,,,
20260203,Open Sud de France,Hard,A,R128,Carreno Busta P.,Kecmanovic M.,100.0,69.0,4-6 6-3 7-6,,,,,,,,,,,,,,,,,,,,,,
20260203,Open Sud de France,Hard,A,R128,Damm M.,Hurkacz H.,160.0,52.0,7-6 6-4,,,,,,,,,,,,,,,,,,,,,,
20260203,Open Sud de France,Hard,A,R128,Droguet T.,Choinski J.,150.0,125.0,6-2 7-6,,,,,,,,,,,,,,,,,,,,,,
20260203,Open Sud de France,Hard,A,R128,Fils A.,Royer V.,42.0,56.0,7-6 6-7 6-2,,,,,,,,,,,,,,,,,,,,,,
20260203,Open Sud de France,Hard,A,R128,Humbert U.,Van De Zandschulp B.,38.0,67.0,6-3 6-4,,,,,,,,,,,,,,,,,,,,,,
20260204,Open Sud de France,Hard,A,R128,Kovacevic A.,Kouame M.,83.0,551.0,6-7 6-2 6-2,,,,,,,,,,,,,,,,,,,,,,
20260204,Open Sud de France,Hard,A,R128,Nardi L.,Basilashvili N.,106.0,137.0,6-3 6-3,,,,,,,,,,,,,,,,,,,,,,
20260204,Open Sud de France,Hard,A,R128,Wawrinka S.,Medjedovic H.,113.0,80.0,7-6 6-4,,,,,,,,,,,,,,,,,,,,,,
20260204,Open Sud de France,Hard,A,R64,Damm M.,Bautista Agut R.,160.0,89.0,6-1 6-3,,,,,,,,,,,,,,,,,,,,,,
20260204,Open Sud de France,Hard,A,R64,Gea A.,Machac T.,168.0,28.0,6-3 4-5,,,,,,,,,,,,,,,,,,,,,,
20260204,Open Sud de France,Hard,A,R64,Mannarino A.,Humbert U.,70.0,38.0,6-7 6-3 7-6,,,,,,,,,,,,,,,,,,,,,,
20260205,Open Sud de France,Hard,A,R64,Auger-Aliassime F.,Wawrinka S.,8.0,113.0,6-4 7-6,,,,,,,,,,,,,,,,,,,,,,
20260205,Open Sud de France,Hard,A,R64,Droguet T.,Kovacevic A.,150.0,83.0,4-6 7-6 6-4,,,,,,,,,,,,,,,,,,,,,,
20260205,Open Sud de France,Hard,A,R64,Fils A.,Blanchet U.,42.0,174.0,7-6 7-5,,,,,,,,,,,,,,,,,,,,,,
20260205,Open Sud de France,Hard,A,R64,Griekspoor T.,Carreno Busta P.,29.0,100.0,6-4 6-4,,,,,,,,,,,,,,,,,,,,,,
20260205,Open Sud de France,Hard,A,R64,Nardi L.,Cobolli F.,106.0,20.0,6-2 6-3,,,,,,,,,,,,,,,,,,,,,,
20260206,Open Sud de France,Hard,A,QF,Auger-Aliassime F.,Fils A.,8.0,42.0,6-4 6-2,,,,,,,,,,,,,,,,,,,,,,
20260206,Open Sud de France,Hard,A,QF,Damm M.,Nardi L.,160.0,106.0,6-3 7-6,,,,,,,,,,,,,,,,,,,,,,
20260206,Open Sud de France,Hard,A,QF,Droguet T.,Griekspoor T.,150.0,29.0,7-6 7-6,,,,,,,,,,,,,,,,,,,,,,
20260206,Open Sud de France,Hard,A,QF,Mannarino A.,Gea A.,70.0,168.0,5-7 6-4 6-4,,,,,,,,,,,,,,,,,,,,,,
20260207,Open Sud de France,Hard,A,SF,Auger-Aliassime F.,Droguet T.,8.0,150.0,6-4 6-7 6-1,,,,,,,,,,,,,,,,,,,,,,
20260207,Open Sud de France,Hard,A,SF,Mannarino A.,Damm M.,70.0,160.0,1-6 6-3 6-4,,,,,,,,,,,,,,,,,,,,,,
20260208,Open Sud de France,Hard,A,F,Auger-Aliassime F.,Mannarino A.,8.0,70.0,6-3 7-6,,,,,,,,,,,,,,,,,,,,,,
20260209,ABN AMRO World Tennis Tournament,Hard,A,R128,Humbert U.,Medvedev D.,36.0,11.0,7-6 3-6 6-3,,,,,,,,,,,,,,,,,,,,,,
20260209,ABN AMRO World Tennis Tournament,Hard,A,R128,Munar J.,Budkov Kjaer N.,37.0,132.0,6-1 6-3,,,,,,,,,,,,,,,,,,,,,,
20260209,ABN AMRO World Tennis Tournament,Hard,A,R128,Norrie C.,Bautista Agut R.,26.0,85.0,7-6 6-1,,,,,,,,,,,,,,,,,,,,,,
20260209,ABN AMRO World Tennis Tournament,Hard,A,R128,O Connell C.,Royer V.,119.0,57.0,6-4 4-6 7-6,,,,,,,,,,,,,,,,,,,,,,
20260209,ABN AMRO World Tennis Tournament,Hard,A,R128,Van De Zandschulp B.,Pavlovic L.,65.0,219.0,7-6 6-3,,,,,,,,,,,,,,,,,,,,,,
20260209,Argentina Open,Clay,A,R128,Dellien H.,Dzumhur D.,167.0,62.0,6-4 6-1,,,,,,,,,,,,,,,,,,,,,,
20260209,Argentina Open,Clay,A,R128,Etcheverry T.,Pellegrino A.,54.0,145.0,6-3 6-4,,,,,,,,,,,,,,,,,,,,,,
20260209,Argentina Open,Clay,A,R128,Kopriva V.,Barrena A.,95.0,180.0,6-4 3-6 6-4,,,,,,,,,,,,,,,,,,,,,,
20260209,Argentina Open,Clay,A,R128,Martinez P.,Midon L.,94.0,229.0,6-4 6-1,,,,,,,,,,,,,,,,,,,,,,
20260209,Dallas Open,Hard,A,R128,Davidovich Fokina A.,Svajda Z.,14.0,110.0,6-4 7-6,,,,,,,,,,,,,,,,,,,,,,
20260209,Dallas Open,Hard,A,R128,Nakashima B.,Bellucci M.,29.0,107.0,6-3 6-4,,,,,,,,,,,,,,,,,,,,,,
20260210,ABN AMRO World Tennis Tournament,Hard,A,R128,Bergs Z.,Medjedovic H.,39.0,79.0,6-7 6-7,,,,,,,,,,,,,,,,,,,,,,
20260210,ABN AMRO World Tennis Tournament,Hard,A,R128,De Minaur A.,Fils A.,8.0,42.0,7-6 6-2,,,,,,,,,,,,,,,,,,,,,,
20260210,ABN AMRO World Tennis Tournament,Hard,A,R128,Griekspoor T.,Mpetshi G.,27.0,56.0,6-4 6-4,,,,,,,,,,,,,,,,,,,,,,
20260210,ABN AMRO World Tennis Tournament,Hard,A,R128,Halys Q.,Rottgering M.,77.0,614.0,3-6 6-1 6-1,,,,,,,,,,,,,,,,,,,,,,
20260210,ABN AMRO World Tennis Tournament,Hard,A,R128,Struff J.L.,Grenier H.,82.0,188.0,6-0 6-4,,,,,,,,,,,,,,,,,,,,,,
20260210,Argentina Open,Clay,A,R128,Barrios M.,Seyboth Wild T.,114.0,197.0,4-6 6-5,,,,,,,,,,,,,,,,,,,,,,
20260210,Argentina Open,Clay,A,R128,Berrettini M.,Coria F.,58.0,322.0,7-5 7-5,,,,,,,,,,,,,,,,,,,,,,
20260210,Argentina Open,Clay,A,R128,Burruchaga R.,Djere L.,104.0,91.0,6-2 6-4,,,,,,,,,,,,,,,,,,,,,,
20260210,Argentina Open,Clay,A,R128,Buse I.,Passaro F.,96.0,159.0,5-7 7-5 6-4,,,,,,,,,,,,,,,,,,,,,,
20260210,Argentina Open,Clay,A,R128,Cerundolo J.M.,Altmaier D.,80.0,51.0,6-2 6-2,,,,,,,,,,,,,,,,,,,,,,
20260210,Argentina Open,Clay,A,R128,Tabilo A.,Diaz Acosta F.,71.0,285.0,7-6 6-3,,,,,,,,,,,,,,,,,,,,,,
20260210,Dallas Open,Hard,A,R128,Cilic M.,Tien L.,61.0,23.0,7-5 7-6,,,,,,,,,,,,,,,,,,,,,,
20260210,Dallas Open,Hard,A,R128,Kecmanovic M.,Shimabukuro S.,66.0,144.0,6-7 6-3 7-6,,,,,,,,,,,,,,,,,,,,,,
20260210,Dallas Open,Hard,A,R128,Korda S.,Zheng M.,53.0,151.0,6-3 6-4,,,,,,,,,,,,,,,,,,,,,,
20260210,Dallas Open,Hard,A,R128,Michelsen A.,Dimitrov G.,41.0,43.0,5-7 6-4 6-4,,,,,,,,,,,,,,,,,,,,,,
20260210,Dallas Open,Hard,A,R128,Pinnington Jones J.,Cobolli F.,181.0,20.0,6-2 6-2,,,,,,,,,,,,,,,,,,,,,,
20260210,Dallas Open,Hard,A,R128,Shelton B.,Diallo G.,9.0,38.0,6-4 6-4,,,,,,,,,,,,,,,,,,,,,,
20260210,Dallas Open,Hard,A,R128,Tiafoe F.,Atmane T.,30.0,64.0,4-6 6-2 6-2,,,,,,,,,,,,,,,,,,,,,,
20260211,ABN AMRO World Tennis Tournament,Hard,A,R128,Auger-Aliassime F.,Popyrin A.,6.0,50.0,7-5 6-3,,,,,,,,,,,,,,,,,,,,,,
20260211,ABN AMRO World Tennis Tournament,Hard,A,R128,Bublik A.,Hurkacz H.,10.0,70.0,6-7 7-6 7-5,,,,,,,,,,,,,,,,,,,,,,
20260211,ABN AMRO World Tennis Tournament,Hard,A,R128,Den Ouden G.,Fucsovics M.,169.0,49.0,7-6 6-1,,,,,,,,,,,,,,,,,,,,,,
20260211,ABN AMRO World Tennis Tournament,Hard,A,R128,Khachanov K.,De Jong J.,18.0,86.0,3-6 6-4 7-5,,,,,,,,,,,,,,,,,,,,,,
20260211,ABN AMRO World Tennis Tournament,Hard,A,R128,Tsitsipas S.,Rinderknech A.,32.0,28.0,7-5 6-3,,,,,,,,,,,,,,,,,,,,,,
20260211,ABN AMRO World Tennis Tournament,Hard,A,R128,Wawrinka S.,Boogaard T.,106.0,1048.0,6-3 6-4,,,,,,,,,,,,,,,,,,,,,,
20260211,ABN AMRO World Tennis Tournament,Hard,A,R64,Griekspoor T.,Halys Q.,27.0,77.0,7-5 7-6,,,,,,,,,,,,,,,,,,,,,,
20260211,ABN AMRO World Tennis Tournament,Hard,A,R64,O Connell C.,Norrie C.,119.0,26.0,7-6 6-4,,,,,,,,,,,,,,,,,,,,,,
20260211,Argentina Open,Clay,A,R128,Navone M.,Nava E.,73.0,81.0,6-2 6-1,,,,,,,,,,,,,,,,,,,,,,
20260211,Argentina Open,Clay,A,R128,Ugo Carabelli C.,Comesana F.,47.0,63.0,6-4 7-6,,,,,,,,,,,,,,,,,,,,,,
20260211,Argentina Open,Clay,A,R64,Etcheverry T.,Burruchaga R.,54.0,104.0,7-6 6-7 6-4,,,,,,,,,,,,,,,,,,,,,,
20260211,Argentina Open,Clay,A,R64,Kopriva V.,Berrettini M.,95.0,58.0,6-4 6-3,,,,,,,,,,,,,,,,,,,,,,
20260211,Argentina Open,Clay,A,R64,Tabilo A.,Fonseca J.,71.0,33.0,6-3 3-6 7-5,,,,,,,,,,,,,,,,,,,,,,
20260211,Dallas Open,Hard,A,R128,Fritz T.,Giron M.,7.0,59.0,6-4 5-7 7-6,,,,,,,,,,,,,,,,,,,,,,
20260211,Dallas Open,Hard,A,R128,Kovacevic A.,Kypson P.,78.0,109.0,6-4 7-6,,,,,,,,,,,,,,,,,,,,,,
20260211,Dallas Open,Hard,A,R128,Mannarino A.,Walton A.,52.0,93.0,6-4 6-2,,,,,,,,,,,,,,,,,,,,,,
20260211,Dallas Open,Hard,A,R128,Paul T.,Brooksby J.,24.0,45.0,4-6 6-4 7-6,,,,,,,,,,,,,,,,,,,,,,
20260211,Dallas Open,Hard,A,R128,Quinn E.,Svajda T.,74.0,363.0,7-6 7-5,,,,,,,,,,,,,,,,,,,,,,
20260211,Dallas Open,Hard,A,R128,Shapovalov D.,Jodar R.,40.0,124.0,6-1 6-2,,,,,,,,,,,,,,,,,,,,,,
20260211,Dallas Open,Hard,A,R128,Spizzirri E.,Duckworth J.,68.0,83.0,6-2 6-4,,,,,,,,,,,,,,,,,,,,,,
20260211,Dallas Open,Hard,A,R64,Davidovich Fokina A.,Michelsen A.,14.0,41.0,6-4 6-4,,,,,,,,,,,,,,,,,,,,,,
20260212,ABN AMRO World Tennis Tournament,Hard,A,R64,Auger-Aliassime F.,Medjedovic H.,6.0,79.0,6-4 6-4,,,,,,,,,,,,,,,,,,,,,,
20260212,ABN AMRO World Tennis Tournament,Hard,A,R64,Bublik A.,Struff J.L.,10.0,82.0,7-6 4-6 6-3,,,,,,,,,,,,,,,,,,,,,,
20260212,ABN AMRO World Tennis Tournament,Hard,A,R64,De Minaur A.,Wawrinka S.,8.0,106.0,6-4 6-2,,,,,,,,,,,,,,,,,,,,,,
20260212,ABN AMRO World Tennis Tournament,Hard,A,R64,Humbert U.,Den Ouden G.,36.0,169.0,6-4 6-3,,,,,,,,,,,,,,,,,,,,,,
20260212,ABN AMRO World Tennis Tournament,Hard,A,R64,Munar J.,Khachanov K.,37.0,18.0,7-6 3-6 6-3,,,,,,,,,,,,,,,,,,,,,,
20260212,ABN AMRO World Tennis Tournament,Hard,A,R64,Van De Zandschulp B.,Tsitsipas S.,65.0,32.0,6-4 7-6,,,,,,,,,,,,,,,,,,,,,,
20260212,Argentina Open,Clay,A,R64,Baez S.,Buse I.,34.0,96.0,6-4 6-3,,,,,,,,,,,,,,,,,,,,,,
20260212,Argentina Open,Clay,A,R64,Cerundolo F.,Dellien H.,19.0,167.0,6-0 7-6,,,,,,,,,,,,,,,,,,,,,,
20260212,Argentina Open,Clay,A,R64,Darderi L.,Barrios M.,22.0,114.0,6-1 6-3,,,,,,,,,,,,,,,,,,,,,,
20260212,Argentina Open,Clay,A,R64,Martinez P.,Cerundolo J.M.,94.0,80.0,7-6 6-4,,,,,,,,,,,,,,,,,,,,,,
20260212,Argentina Open,Clay,A,R64,Ugo Carabelli C.,Navone M.,47.0,73.0,6-2 7-5,,,,,,,,,,,,,,,,,,,,,,
20260212,Dallas Open,Hard,A,R64,Cilic M.,Quinn E.,61.0,74.0,7-6 6-3,,,,,,,,,,,,,,,,,,,,,,
20260212,Dallas Open,Hard,A,R64,Fritz T.,Nakashima B.,7.0,29.0,6-3 6-4,,,,,,,,,,,,,,,,,,,,,,
20260212,Dallas Open,Hard,A,R64,Korda S.,Tiafoe F.,53.0,30.0,7-5 6-1,,,,,,,,,,,,,,,,,,,,,,
20260212,Dallas Open,Hard,A,R64,Pinnington Jones J.,Spizzirri E.,181.0,68.0,7-6 4-6 7-6,,,,,,,,,,,,,,,,,,,,,,
20260212,Dallas Open,Hard,A,R64,Shapovalov D.,Kovacevic A.,40.0,78.0,6-4 6-4,,,,,,,,,,,,,,,,,,,,,,
20260213,ABN AMRO World Tennis Tournament,Hard,A,QF,Auger-Aliassime F.,Griekspoor T.,6.0,27.0,7-6 6-2,,,,,,,,,,,,,,,,,,,,,,
20260213,ABN AMRO World Tennis Tournament,Hard,A,QF,Bublik A.,Munar J.,10.0,37.0,6-4 6-7 7-6,,,,,,,,,,,,,,,,,,,,,,
20260213,ABN AMRO World Tennis Tournament,Hard,A,QF,De Minaur A.,Van De Zandschulp B.,8.0,65.0,3-6 7-6 7-5,,,,,,,,,,,,,,,,,,,,,,
20260213,ABN AMRO World Tennis Tournament,Hard,A,QF,Humbert U.,O Connell C.,36.0,119.0,6-4 6-1,,,,,,,,,,,,,,,,,,,,,,
20260213,Argentina Open,Clay,A,QF,Baez S.,Ugo Carabelli C.,34.0,47.0,7-6 6-2,,,,,,,,,,,,,,,,,,,,,,
20260213,Argentina Open,Clay,A,QF,Cerundolo F.,Kopriva V.,19.0,95.0,6-4 6-3,,,,,,,,,,,,,,,,,,,,,,
20260213,Argentina Open,Clay,A,QF,Etcheverry T.,Tabilo A.,54.0,71.0,1-6 6-3 6-4,,,,,,,,,,,,,,,,,,,,,,
20260213,Dallas Open,Hard,A,QF,Cilic M.,Pinnington Jones J.,61.0,181.0,6-1 6-4,,,,,,,,,,,,,,,,,,,,,,
20260213,Dallas Open,Hard,A,QF,Fritz T.,Korda S.,7.0,53.0,6-7 6-4 7-6,,,,,,,,,,,,,,,,,,,,,,
20260213,Dallas Open,Hard,A,R64,Kecmanovic M.,Paul T.,66.0,24.0,5-7 6-4 6-4,,,,,,,,,,,,,,,,,,,,,,
20260213,Dallas Open,Hard,A,R64,Shelton B.,Mannarino A.,9.0,52.0,7-6 6-7 6-3,,,,,,,,,,,,,,,,,,,,,,
20260214,ABN AMRO World Tennis Tournament,Hard,A,SF,Auger-Aliassime F.,Bublik A.,6.0,10.0,6-1 6-2,,,,,,,,,,,,,,,,,,,,,,
20260214,ABN AMRO World Tennis Tournament,Hard,A,SF,De Minaur A.,Humbert U.,8.0,36.0,6-4 6-3,,,,,,,,,,,,,,,,,,,,,,
20260214,Argentina Open,Clay,A,QF,Darderi L.,Martinez P.,22.0,94.0,7-5 6-1,,,,,,,,,,,,,,,,,,,,,,
20260214,Argentina Open,Clay,A,SF,Cerundolo F.,Etcheverry T.,19.0,54.0,6-3 7-5,,,,,,,,,,,,,,,,,,,,,,
20260214,Argentina Open,Clay,A,SF,Darderi L.,Baez S.,22.0,34.0,7-6 6-1,,,,,,,,,,,,,,,,,,,,,,
20260214,Dallas Open,Hard,A,QF,Shapovalov D.,Davidovich Fokina A.,40.0,14.0,5-7 6-4 6-3,,,,,,,,,,,,,,,,,,,,,,
20260214,Dallas Open,Hard,A,QF,Shelton B.,Kecmanovic M.,9.0,66.0,5-7 6-3 6-4,,,,,,,,,,,,,,,,,,,,,,
20260214,Dallas Open,Hard,A,SF,Fritz T.,Cilic M.,7.0,61.0,7-6 7-6,,,,,,,,,,,,,,,,,,,,,,
20260214,Dallas Open,Hard,A,SF,Shelton B.,Shapovalov D.,9.0,40.0,4-6 6-4 7-6,,,,,,,,,,,,,,,,,,,,,,
20260215,ABN AMRO World Tennis Tournament,Hard,A,F,De Minaur A.,Auger-Aliassime F.,8.0,6.0,6-3 6-2,,,,,,,,,,,,,,,,,,,,,,
20260215,Argentina Open,Clay,A,F,Cerundolo F.,Darderi L.,19.0,22.0,6-4 6-2,,,,,,,,,,,,,,,,,,,,,,
