fighter,division,sample,head_landed_per_min,head_accuracy,head_absorbed_per_min,head_accuracy_allowed,body_landed_per_min,body_accuracy,body_absorbed_per_min,body_accuracy_allowed,leg_landed_per_min,leg_accuracy,leg_absorbed_per_min,leg_accuracy_allowed,distance_landed_per_min,distance_accuracy,distance_absorbed_per_min,distance_accuracy_allowed,clinch_landed_per_min,clinch_accuracy,clinch_absorbed_per_min,clinch_accuracy_allowed,ground_landed_per_min,ground_accuracy,ground_absorbed_per_min,ground_accuracy_allowed,power_kd_per100_sig,kd_absorbed_per100_sig,close_landed_per_min,close_accuracy,close_absorbed_per_min,close_accuracy_allowed,data_completeness,head_landed_per_min_pct,head_accuracy_pct,head_absorbed_per_min_pct,head_accuracy_allowed_pct,body_landed_per_min_pct,body_accuracy_pct,body_absorbed_per_min_pct,body_accuracy_allowed_pct,leg_landed_per_min_pct,leg_accuracy_pct,leg_absorbed_per_min_pct,leg_accuracy_allowed_pct,distance_landed_per_min_pct,distance_accuracy_pct,distance_absorbed_per_min_pct,distance_accuracy_allowed_pct,close_landed_per_min_pct,close_accuracy_pct,close_absorbed_per_min_pct,close_accuracy_allowed_pct,power_kd_per100_sig_pct,kd_absorbed_per100_sig_pct,head_attack_score,head_defense_score,body_attack_score,body_defense_score,leg_attack_score,leg_defense_score,distance_attack_score,distance_defense_score,close_attack_score,close_defense_score,power_score,knockdown_resistance_score
Rob Font,Men’s Bantamweight,8,3.524814380617429,0.41953488372093023,2.196170379054318,0.36304909560723514,0.7033997655334114,0.75,0.46893317702227433,0.6976744186046512,0.25791324736225085,0.9166666666666666,0.8362641656897225,0.8294573643410853,4.181320828448612,0.4553191489361702,2.9073856975381007,0.42660550458715596,0.25791324736225085,0.7021276595744681,0.14849550605705353,0.5757575757575758,0.04689331770222743,0.6666666666666666,0.4454865181711606,0.6785714285714286,0.17421602787456447,0.6696428571428571,0.3048065650644783,0.6964285714285714,0.5939820242282141,0.6495726495726496,1.0,84.6938775510204,71.42857142857143,55.10204081632653,53.061224489795926,47.95918367346938,69.38775510204081,82.65306122448979,42.85714285714286,20.408163265306122,84.5360824742268,26.530612244897956,52.577319587628864,80.61224489795919,65.3061224489796,59.183673469387756,55.10204081632653,21.428571428571427,46.875,45.91836734693879,69.38775510204081,45.91836734693878,25.510204081632654,78.06122448979592,54.08163265306123,58.6734693877551,62.755102040816325,52.472122869766466,39.55396591626341,72.9591836734694,57.14285714285714,34.151785714285715,57.653061224489804,45.91836734693878,25.510204081632654
Davey Grant,Men’s Bantamweight,8,2.383786392150555,0.2583682008368201,2.8180794595464054,0.36637390213299875,2.210069165192215,0.6343490304709142,0.9747466623773525,0.6516129032258065,2.1425124658195274,0.8571428571428571,0.9071899630046647,0.8623853211009175,6.408235483352099,0.4339869281045752,4.42013833038443,0.449901768172888,0.24127392633102784,0.7352941176470589,0.1544153128518578,0.6956521739130435,0.08685861347917002,0.75,0.12546244169213447,0.65,0.28653295128939826,0.2053388090349076,0.32813253981019785,0.7391304347826086,0.2798777545439923,0.6744186046511628,1.0,47.95918367346938,6.122448979591836,29.591836734693874,52.04081632653062,97.95918367346938,28.57142857142857,33.67346938775511,66.3265306122449,98.9795918367347,60.824742268041234,21.428571428571434,40.20618556701031,98.9795918367347,56.12244897959183,17.3469387755102,40.816326530612244,23.46938775510204,60.9375,83.67346938775509,64.28571428571428,51.02040816326531,42.85714285714286,27.04081632653061,40.816326530612244,63.265306122448976,50.0,79.90216705238797,30.81737849779087,77.55102040816327,29.08163265306122,42.203443877551024,73.97959183673468,51.02040816326531,42.85714285714286
David Martinez,Men’s Bantamweight,3,2.9451395572666024,0.3709090909090909,1.9923002887391723,0.2574626865671642,0.7795957651588066,0.7105263157894737,0.6063522617901829,0.5,0.8950914340712224,0.8157894736842105,0.23099133782483158,0.47058823529411764,4.128970163618864,0.43597560975609756,2.800769971126083,0.30030959752321984,0.17324350336862368,0.8571428571428571,0.028873917228103948,0.25,0.3176130895091434,0.6875,0.0,,0.625,0.0,0.4908565928777671,0.7391304347826086,0.028873917228103948,0.25,1.0,69.38775510204081,46.93877551020408,66.3265306122449,93.87755102040816,53.06122448979592,52.04081632653062,68.36734693877551,93.36734693877551,83.6734693877551,42.2680412371134,89.79591836734693,96.90721649484536,78.57142857142857,57.14285714285714,62.244897959183675,96.93877551020408,40.816326530612244,60.9375,98.97959183673468,98.97959183673468,77.04081632653062,73.46938775510205,58.16326530612245,80.10204081632654,52.55102040816327,80.86734693877551,62.97075531243425,93.35156743109614,67.85714285714286,79.59183673469389,50.87691326530612,98.97959183673468,77.04081632653062,73.46938775510205
Jean Matsumoto,Men’s Bantamweight,6,2.9182192586781723,0.3020706455542022,4.177289664640125,0.4658792650918635,0.8707589723475191,0.6491228070175439,0.7177878015297117,0.9104477611940298,1.3296724848009414,0.6890243902439024,0.16473818395763876,0.8235294117647058,4.542067071974897,0.37732160312805474,4.436163953716415,0.4845758354755784,0.5295155912924103,0.6338028169014085,0.5648166307119042,0.8,0.047068052559325356,0.8,0.0588350656991567,0.625,0.0,0.23255813953488372,0.5765836438517357,0.6447368421052632,0.623651696411061,0.7794117647058824,1.0,67.3469387755102,15.306122448979592,9.183673469387747,15.306122448979599,64.28571428571429,36.734693877551024,52.04081632653062,3.061224489795923,96.93877551020408,16.49484536082474,93.87755102040816,54.639175257731964,87.75510204081633,19.387755102040817,16.3265306122449,25.510204081632654,46.93877551020408,25.0,40.816326530612244,21.93877551020407,22.448979591836736,39.79591836734694,41.326530612244895,12.244897959183673,50.51020408163266,27.55102040816327,56.71681043551441,74.25836313907007,53.57142857142857,20.918367346938776,35.96938775510204,31.377551020408156,22.448979591836736,39.79591836734694
Elijah Smith,Men’s Bantamweight,3,3.09114927344782,0.52,1.3077939233817701,0.42857142857142855,0.19815059445178335,0.8333333333333334,0.31704095112285335,0.8,0.3963011889035667,0.7142857142857143,0.07926023778071334,1.0,1.7040951122853367,0.39090909090909093,1.54557463672391,0.4642857142857143,0.23778071334214002,1.0,0.15852047556142668,0.8,1.7437252311756934,0.8148148148148148,0.0,,1.075268817204301,0.0,1.9815059445178336,0.8333333333333334,0.15852047556142668,0.8,1.0,76.53061224489795,94.89795918367348,87.75510204081633,23.469387755102037,6.122448979591836,89.79591836734694,94.89795918367346,15.306122448979599,33.6734693877551,20.618556701030926,97.95918367346938,5.154639175257731,17.346938775510203,26.53061224489796,87.75510204081633,35.714285714285715,94.89795918367348,92.70833333333334,92.85714285714285,19.387755102040817,88.77551020408163,73.46938775510205,85.71428571428572,55.61224489795918,47.95918367346939,55.10204081632653,27.146013044393012,51.556911424363555,21.93877551020408,61.734693877551024,93.8031462585034,56.12244897959183,88.77551020408163,73.46938775510205
Cody Garbrandt,Men’s Bantamweight,8,1.4066016504126033,0.35410764872521244,2.7569392348087023,0.42387543252595156,0.45011252813203306,0.8,0.6301575393848463,0.6511627906976745,0.42760690172543137,0.926829268292683,0.6751687921980496,0.7692307692307693,1.8454613653413354,0.41624365482233505,3.634658664666167,0.4654178674351585,0.36009002250562644,0.7804878048780488,0.22505626406601653,0.6896551724137931,0.07876969242310579,0.7777777777777778,0.20255063765941486,0.9473684210526315,0.49261083743842365,0.8310249307479224,0.4388597149287322,0.78,0.42760690172543137,0.7916666666666666,1.0,13.26530612244898,38.775510204081634,34.693877551020414,28.571428571428573,22.448979591836736,81.12244897959184,65.30612244897958,67.85714285714286,42.857142857142854,86.5979381443299,37.755102040816325,65.97938144329898,19.387755102040817,40.816326530612244,36.73469387755102,34.693877551020414,35.714285714285715,81.25,62.244897959183675,20.40816326530612,67.3469387755102,20.40816326530612,26.02040816326531,31.632653061224495,51.785714285714285,66.58163265306122,64.72754050073638,51.86724174205765,30.10204081632653,35.714285714285715,58.48214285714286,41.326530612244895,67.3469387755102,20.40816326530612
Javid Basharat,Men’s Bantamweight,7,2.968533544429052,0.4280821917808219,1.7454977241242826,0.2702205882352941,1.484266772214526,0.7716049382716049,0.569958440530378,0.5853658536585366,0.7718187215515535,0.8333333333333334,0.7599445873738373,0.6956521739130435,4.334058974866416,0.49727520435967304,2.909162873540471,0.3561046511627907,0.36809815950920244,0.7380952380952381,0.1306154759548783,0.6111111111111112,0.5224619038195132,0.9166666666666666,0.03562240253314863,0.25,0.22727272727272727,0.3861003861003861,0.8905600633287156,0.8333333333333334,0.1662378784880269,0.4666666666666667,1.0,71.42857142857143,75.51020408163265,77.55102040816325,91.83673469387755,86.73469387755102,76.53061224489795,72.44897959183673,78.57142857142857,77.55102040816327,51.546391752577314,31.63265306122449,82.4742268041237,82.6530612244898,82.6530612244898,58.163265306122454,86.73469387755102,70.40816326530613,92.70833333333334,90.81632653061224,93.87755102040816,47.95918367346938,33.67346938775511,73.46938775510205,84.69387755102039,81.63265306122449,75.51020408163265,64.5487060803703,57.053439932674095,82.6530612244898,72.44897959183675,81.55824829931973,92.34693877551021,47.95918367346938,33.67346938775511
Rinya Nakamura,Men’s Bantamweight,5,1.5670840787119855,0.41954022988505746,0.8586762075134168,0.2702702702702703,0.6010733452593917,0.8484848484848485,0.3220035778175313,0.6818181818181818,0.5796064400715564,0.7297297297297297,0.3434704830053667,0.5714285714285714,1.6744186046511627,0.48148148148148145,1.2450805008944543,0.3391812865497076,0.08586762075134168,1.0,0.1073345259391771,0.5,0.9874776386404293,0.5897435897435898,0.17173524150268335,0.47058823529411764,2.34375,1.408450704225352,1.073345259391771,0.6097560975609756,0.27906976744186046,0.48148148148148145,1.0,18.367346938775512,72.44897959183673,95.91836734693877,90.81632653061224,35.714285714285715,93.87755102040816,93.87755102040816,48.97959183673469,61.224489795918366,22.68041237113402,75.51020408163265,91.75257731958763,15.306122448979592,74.48979591836735,95.91836734693877,90.81632653061224,82.6530612244898,15.625,84.6938775510204,92.85714285714285,96.93877551020408,8.163265306122446,45.40816326530612,93.36734693877551,64.79591836734694,71.42857142857143,41.95245108352619,83.63139070061014,44.89795918367347,93.36734693877551,49.1390306122449,88.77551020408163,96.93877551020408,8.163265306122446
Said Nurmagomedov,Men’s Bantamweight,8,1.436875145315043,0.41700404858299595,0.7533131829807022,0.3253012048192771,0.6975122064636131,0.7352941176470589,0.5440595210416183,0.6610169491525424,0.4324575680074401,0.8378378378378378,0.6277609858172518,0.7258064516129032,1.9251336898395721,0.4859154929577465,1.2834224598930482,0.4339622641509434,0.34875610323180656,0.6578947368421053,0.34875610323180656,0.7575757575757576,0.2929551267147175,0.7,0.2929551267147175,0.5,0.5434782608695652,0.0,0.6417112299465241,0.6764705882352942,0.6417112299465241,0.6133333333333333,1.0,14.285714285714285,68.36734693877551,96.93877551020408,71.42857142857142,45.91836734693878,60.204081632653065,74.48979591836735,62.75510204081633,44.89795918367347,53.608247422680414,45.91836734693879,77.31958762886597,20.408163265306122,79.59183673469387,93.87755102040816,52.04081632653062,54.08163265306123,39.58333333333333,37.755102040816325,78.57142857142857,72.44897959183673,73.46938775510205,41.326530612244895,84.18367346938774,53.06122448979592,68.62244897959184,49.25310330317694,61.618977487902384,50.0,72.9591836734694,46.832482993197274,58.16326530612245,72.44897959183673,73.46938775510205
Jonathan Martinez,Men’s Bantamweight,8,2.4543325526932085,0.41390205371248023,2.2201405152224822,0.3062015503875969,0.8337236533957846,0.7063492063492064,1.0960187353629978,0.7452229299363057,1.3021077283372364,0.8273809523809523,1.0210772833723654,0.9159663865546218,4.131147540983607,0.513986013986014,3.971896955503513,0.42655935613682094,0.2997658079625293,0.7804878048780488,0.2997658079625293,0.7111111111111111,0.1592505854800937,0.6071428571428571,0.06557377049180328,0.6363636363636364,0.8163265306122449,0.2159827213822894,0.45901639344262296,0.7101449275362319,0.36533957845433257,0.6964285714285714,1.0,53.06122448979592,67.3469387755102,53.061224489795926,78.57142857142857,61.224489795918366,51.02040816326531,25.510204081632654,31.63265306122449,95.91836734693877,48.45360824742268,16.3265306122449,22.680412371134015,79.59183673469387,90.81632653061224,27.551020408163257,56.12244897959184,37.755102040816325,51.041666666666664,68.36734693877551,56.12244897959184,81.63265306122449,40.816326530612244,60.20408163265306,65.81632653061224,56.12244897959184,28.571428571428573,72.18598779718073,19.503471491689456,85.20408163265306,41.836734693877546,44.39838435374149,62.244897959183675,81.63265306122449,40.816326530612244
Ethyn Ewing,Men’s Bantamweight,2,5.910224438902743,0.5015873015873016,2.6184538653366585,0.2777777777777778,1.1221945137157108,0.9375,1.4214463840399,0.76,0.41147132169576056,0.8461538461538461,0.48628428927680795,0.4482758620689655,6.508728179551122,0.5353846153846153,3.628428927680798,0.3233333333333333,0.8603491271820448,0.696969696969697,0.8977556109725685,0.7741935483870968,0.07481296758104738,1.0,0.0,,0.5025125628140703,0.0,0.9351620947630922,0.7142857142857143,0.8977556109725685,0.7741935483870968,1.0,98.9795918367347,89.79591836734694,39.79591836734694,85.71428571428571,77.55102040816327,98.9795918367347,11.224489795918364,27.040816326530607,37.755102040816325,54.63917525773196,61.22448979591837,97.9381443298969,100.0,93.87755102040816,38.775510204081634,92.85714285714285,73.46938775510205,52.083333333333336,23.469387755102037,26.530612244897956,69.38775510204081,73.46938775510205,94.38775510204081,62.755102040816325,88.26530612244898,19.132653061224485,46.19713864927414,79.58131706290763,96.93877551020408,65.81632653061224,62.776360544217695,24.999999999999996,69.38775510204081,73.46938775510205
Jakub Wiklacz,Men’s Bantamweight,2,1.4674819344080043,0.3333333333333333,2.2012229016120064,0.44,1.8010005558643691,0.5934065934065934,1.3340744858254585,0.7692307692307693,0.13340744858254586,0.5,0.33351862145636463,0.7142857142857143,2.73485269594219,0.3961352657004831,3.1017231795441913,0.5,0.3668704836020011,0.8461538461538461,0.5336297943301834,0.8,0.30016675931072817,0.8181818181818182,0.23346303501945526,0.7,0.0,0.0,0.6670372429127293,0.8333333333333334,0.7670928293496386,0.7666666666666667,1.0,15.306122448979592,23.97959183673469,54.08163265306123,21.428571428571434,94.89795918367348,20.408163265306122,15.306122448979599,23.469387755102037,10.204081632653061,4.123711340206185,76.53061224489795,80.41237113402062,41.83673469387755,31.63265306122449,50.0,16.3265306122449,55.10204081632652,92.70833333333334,31.63265306122449,30.612244897959176,22.448979591836736,73.46938775510205,19.642857142857142,37.75510204081633,57.653061224489804,19.387755102040817,7.163896486429623,78.47149168945928,36.734693877551024,33.16326530612245,73.90518707482994,31.122448979591834,22.448979591836736,73.46938775510205
Aleksandre Topuria,Men’s Bantamweight,2,2.1,0.4921875,1.4666666666666666,0.22797927461139897,0.6666666666666666,0.7407407407407407,0.6666666666666666,0.5263157894736842,0.16666666666666666,1.0,0.43333333333333335,0.8666666666666667,2.6333333333333333,0.5374149659863946,2.433333333333333,0.3067226890756303,0.2,0.6666666666666666,0.13333333333333333,0.5714285714285714,0.1,0.75,0.0,0.0,0.0,0.0,0.3,0.6923076923076923,0.13333333333333333,0.5,1.0,38.775510204081634,88.77551020408163,84.6938775510204,98.97959183673468,42.3469387755102,63.26530612244898,63.26530612244898,89.79591836734693,12.244897959183673,95.87628865979381,66.3265306122449,38.14432989690722,35.714285714285715,94.89795918367348,70.40816326530611,94.89795918367346,20.408163265306122,43.75,93.87755102040816,91.3265306122449,22.448979591836736,73.46938775510205,63.77551020408163,91.83673469387755,52.80612244897959,76.53061224489795,54.060593309488745,52.23543025457606,65.3061224489796,82.65306122448979,32.07908163265306,92.60204081632654,22.448979591836736,73.46938775510205
Cody Haddon,Men’s Bantamweight,2,6.581517655897821,0.5017182130584192,1.7129977460555972,0.3089430894308943,2.163786626596544,0.8571428571428571,0.67618332081142,0.7142857142857143,0.135236664162284,1.0,0.31555221637866265,1.0,6.220886551465064,0.4842105263157895,2.163786626596544,0.3902439024390244,0.6311044327573253,0.9333333333333333,0.40570999248685197,0.5,2.02854996243426,0.9,0.135236664162284,0.3,0.5076142131979695,0.0,2.6596543951915854,0.9076923076923077,0.540946656649136,0.42857142857142855,1.0,100.0,90.81632653061224,79.59183673469387,77.55102040816325,96.93877551020408,94.89795918367348,61.22448979591837,40.816326530612244,11.224489795918368,95.87628865979381,81.63265306122449,5.154639175257731,97.95918367346938,77.55102040816327,78.57142857142857,78.57142857142857,98.9795918367347,98.95833333333334,51.02040816326531,95.91836734693877,70.40816326530613,73.46938775510205,95.40816326530611,78.57142857142856,95.91836734693878,51.02040816326531,53.550389227856094,43.39364611824111,87.75510204081633,78.57142857142857,98.96896258503402,73.46938775510203,70.40816326530613,73.46938775510205
SuYoung You,Men’s Bantamweight,4,1.6253263707571803,0.43915343915343913,1.605744125326371,0.271523178807947,0.3720626631853786,0.8636363636363636,0.2545691906005222,0.41935483870967744,0.3720626631853786,0.9047619047619048,0.27415143603133163,0.4375,2.0365535248041775,0.5048543689320388,1.3315926892950392,0.21935483870967742,0.27415143603133163,0.7368421052631579,0.6462140992167102,0.75,0.0587467362924282,0.42857142857142855,0.1566579634464752,0.7272727272727273,0.0,0.9174311926605505,0.3328981723237598,0.6538461538461539,0.8028720626631854,0.7454545454545455,1.0,20.408163265306122,77.55102040816327,81.63265306122449,89.79591836734693,15.306122448979592,96.93877551020408,98.97959183673468,96.93877551020408,31.63265306122449,81.44329896907216,86.73469387755102,98.96907216494846,21.428571428571427,87.75510204081633,92.85714285714285,100.0,27.55102040816326,28.125,27.551020408163257,40.816326530612244,22.448979591836736,16.83673469387755,48.9795918367347,85.71428571428571,56.12244897959184,97.95918367346938,56.537976015148324,92.85188302124973,54.59183673469388,96.42857142857142,27.83801020408163,34.18367346938775,22.448979591836736,16.83673469387755
